X	Y	NorthWest		NorthEast		SouthWest		SouthEast		Elevation
53 19 ['39d48m0s', '117d19m48s'] ['39d48m0s', '117d12m46s'] ['39d42m36s', '117d19m48s'] ['39d42m36s', '117d12m46s'] 2340
54 19 ['39d48m0s', '117d26m50s'] ['39d48m0s', '117d19m48s'] ['39d42m36s', '117d26m50s'] ['39d42m36s', '117d19m48s'] 1874
55 19 ['39d48m0s', '117d33m52s'] ['39d48m0s', '117d26m50s'] ['39d42m36s', '117d33m52s'] ['39d42m36s', '117d26m50s'] 2198
56 19 ['39d48m0s', '117d40m54s'] ['39d48m0s', '117d33m52s'] ['39d42m36s', '117d40m54s'] ['39d42m36s', '117d33m52s'] 2156
57 19 ['39d48m0s', '117d47m56s'] ['39d48m0s', '117d40m54s'] ['39d42m36s', '117d47m56s'] ['39d42m36s', '117d40m54s'] 2417
58 19 ['39d48m0s', '117d54m58s'] ['39d48m0s', '117d47m56s'] ['39d42m36s', '117d54m58s'] ['39d42m36s', '117d47m56s'] 2092
59 19 ['39d48m0s', '118d2m0s'] ['39d48m0s', '117d54m58s'] ['39d42m36s', '118d2m0s'] ['39d42m36s', '117d54m58s'] 1205
60 19 ['39d48m0s', '118d9m2s'] ['39d48m0s', '118d2m0s'] ['39d42m36s', '118d9m2s'] ['39d42m36s', '118d2m0s'] 1716
61 19 ['39d48m0s', '118d16m4s'] ['39d48m0s', '118d9m2s'] ['39d42m36s', '118d16m4s'] ['39d42m36s', '118d9m2s'] 2304
62 19 ['39d48m0s', '118d23m6s'] ['39d48m0s', '118d16m4s'] ['39d42m36s', '118d23m6s'] ['39d42m36s', '118d16m4s'] 1690
63 19 ['39d48m0s', '118d30m8s'] ['39d48m0s', '118d23m6s'] ['39d42m36s', '118d30m8s'] ['39d42m36s', '118d23m6s'] 1203
64 19 ['39d48m0s', '118d37m10s'] ['39d48m0s', '118d30m8s'] ['39d42m36s', '118d37m10s'] ['39d42m36s', '118d30m8s'] 1214
65 19 ['39d48m0s', '118d44m12s'] ['39d48m0s', '118d37m10s'] ['39d42m36s', '118d44m12s'] ['39d42m36s', '118d37m10s'] 1210
66 19 ['39d48m0s', '118d51m14s'] ['39d48m0s', '118d44m12s'] ['39d42m36s', '118d51m14s'] ['39d42m36s', '118d44m12s'] 1433
67 19 ['39d48m0s', '118d58m16s'] ['39d48m0s', '118d51m14s'] ['39d42m36s', '118d58m16s'] ['39d42m36s', '118d51m14s'] 1635
68 19 ['39d48m0s', '119d5m18s'] ['39d48m0s', '118d58m16s'] ['39d42m36s', '119d5m18s'] ['39d42m36s', '118d58m16s'] 1570
69 19 ['39d48m0s', '119d12m20s'] ['39d48m0s', '119d5m18s'] ['39d42m36s', '119d12m20s'] ['39d42m36s', '119d5m18s'] 2202
70 19 ['39d48m0s', '119d19m22s'] ['39d48m0s', '119d12m20s'] ['39d42m36s', '119d19m22s'] ['39d42m36s', '119d12m20s'] 1769
71 19 ['39d48m0s', '119d26m24s'] ['39d48m0s', '119d19m22s'] ['39d42m36s', '119d26m24s'] ['39d42m36s', '119d19m22s'] 2179
72 19 ['39d48m0s', '119d33m26s'] ['39d48m0s', '119d26m24s'] ['39d42m36s', '119d33m26s'] ['39d42m36s', '119d26m24s'] 2546
73 19 ['39d48m0s', '119d40m28s'] ['39d48m0s', '119d33m26s'] ['39d42m36s', '119d40m28s'] ['39d42m36s', '119d33m26s'] 1820
74 19 ['39d48m0s', '119d47m30s'] ['39d48m0s', '119d40m28s'] ['39d42m36s', '119d47m30s'] ['39d42m36s', '119d40m28s'] 1836
75 19 ['39d48m0s', '119d54m32s'] ['39d48m0s', '119d47m30s'] ['39d42m36s', '119d54m32s'] ['39d42m36s', '119d47m30s'] 2182
76 19 ['39d48m0s', '120d1m34s'] ['39d48m0s', '119d54m32s'] ['39d42m36s', '120d1m34s'] ['39d42m36s', '119d54m32s'] 2386
77 19 ['39d48m0s', '120d8m36s'] ['39d48m0s', '120d1m34s'] ['39d42m36s', '120d8m36s'] ['39d42m36s', '120d1m34s'] 2211
78 19 ['39d48m0s', '120d15m38s'] ['39d48m0s', '120d8m36s'] ['39d42m36s', '120d15m38s'] ['39d42m36s', '120d8m36s'] 2357
79 19 ['39d48m0s', '120d22m40s'] ['39d48m0s', '120d15m38s'] ['39d42m36s', '120d22m40s'] ['39d42m36s', '120d15m38s'] 1513
80 19 ['39d48m0s', '120d29m42s'] ['39d48m0s', '120d22m40s'] ['39d42m36s', '120d29m42s'] ['39d42m36s', '120d22m40s'] 2211
81 19 ['39d48m0s', '120d36m44s'] ['39d48m0s', '120d29m42s'] ['39d42m36s', '120d36m44s'] ['39d42m36s', '120d29m42s'] 1879
82 19 ['39d48m0s', '120d43m46s'] ['39d48m0s', '120d36m44s'] ['39d42m36s', '120d43m46s'] ['39d42m36s', '120d36m44s'] 2337
83 19 ['39d48m0s', '120d50m48s'] ['39d48m0s', '120d43m46s'] ['39d42m36s', '120d50m48s'] ['39d42m36s', '120d43m46s'] 2286
84 19 ['39d48m0s', '120d57m50s'] ['39d48m0s', '120d50m48s'] ['39d42m36s', '120d57m50s'] ['39d42m36s', '120d50m48s'] 2343
85 19 ['39d48m0s', '121d4m52s'] ['39d48m0s', '120d57m50s'] ['39d42m36s', '121d4m52s'] ['39d42m36s', '120d57m50s'] 1900
86 19 ['39d48m0s', '121d11m54s'] ['39d48m0s', '121d4m52s'] ['39d42m36s', '121d11m54s'] ['39d42m36s', '121d4m52s'] 1781
87 19 ['39d48m0s', '121d18m56s'] ['39d48m0s', '121d11m54s'] ['39d42m36s', '121d18m56s'] ['39d42m36s', '121d11m54s'] 1738
88 19 ['39d48m0s', '121d25m58s'] ['39d48m0s', '121d18m56s'] ['39d42m36s', '121d25m58s'] ['39d42m36s', '121d18m56s'] 1526
89 19 ['39d48m0s', '121d33m0s'] ['39d48m0s', '121d25m58s'] ['39d42m36s', '121d33m0s'] ['39d42m36s', '121d25m58s'] 1242
90 19 ['39d48m0s', '121d40m2s'] ['39d48m0s', '121d33m0s'] ['39d42m36s', '121d40m2s'] ['39d42m36s', '121d33m0s'] 824
91 19 ['39d48m0s', '121d47m4s'] ['39d48m0s', '121d40m2s'] ['39d42m36s', '121d47m4s'] ['39d42m36s', '121d40m2s'] 568
92 19 ['39d48m0s', '121d54m6s'] ['39d48m0s', '121d47m4s'] ['39d42m36s', '121d54m6s'] ['39d42m36s', '121d47m4s'] 223
93 19 ['39d48m0s', '122d1m8s'] ['39d48m0s', '121d54m6s'] ['39d42m36s', '122d1m8s'] ['39d42m36s', '121d54m6s'] 57
94 19 ['39d48m0s', '122d8m10s'] ['39d48m0s', '122d1m8s'] ['39d42m36s', '122d8m10s'] ['39d42m36s', '122d1m8s'] 74
95 19 ['39d48m0s', '122d15m12s'] ['39d48m0s', '122d8m10s'] ['39d42m36s', '122d15m12s'] ['39d42m36s', '122d8m10s'] 101
96 19 ['39d48m0s', '122d22m14s'] ['39d48m0s', '122d15m12s'] ['39d42m36s', '122d22m14s'] ['39d42m36s', '122d15m12s'] 311
97 19 ['39d48m0s', '122d29m16s'] ['39d48m0s', '122d22m14s'] ['39d42m36s', '122d29m16s'] ['39d42m36s', '122d22m14s'] 386
98 19 ['39d48m0s', '122d36m18s'] ['39d48m0s', '122d29m16s'] ['39d42m36s', '122d36m18s'] ['39d42m36s', '122d29m16s'] 1017
99 19 ['39d48m0s', '122d43m20s'] ['39d48m0s', '122d36m18s'] ['39d42m36s', '122d43m20s'] ['39d42m36s', '122d36m18s'] 1542
100 19 ['39d48m0s', '122d50m22s'] ['39d48m0s', '122d43m20s'] ['39d42m36s', '122d50m22s'] ['39d42m36s', '122d43m20s'] 1931
101 19 ['39d48m0s', '122d57m24s'] ['39d48m0s', '122d50m22s'] ['39d42m36s', '122d57m24s'] ['39d42m36s', '122d50m22s'] 2257
102 19 ['39d48m0s', '123d4m26s'] ['39d48m0s', '122d57m24s'] ['39d42m36s', '123d4m26s'] ['39d42m36s', '122d57m24s'] 1748
103 19 ['39d48m0s', '123d11m28s'] ['39d48m0s', '123d4m26s'] ['39d42m36s', '123d11m28s'] ['39d42m36s', '123d4m26s'] 1305
104 19 ['39d48m0s', '123d18m30s'] ['39d48m0s', '123d11m28s'] ['39d42m36s', '123d18m30s'] ['39d42m36s', '123d11m28s'] 912
105 19 ['39d48m0s', '123d25m32s'] ['39d48m0s', '123d18m30s'] ['39d42m36s', '123d25m32s'] ['39d42m36s', '123d18m30s'] 1287
106 19 ['39d48m0s', '123d32m34s'] ['39d48m0s', '123d25m32s'] ['39d42m36s', '123d32m34s'] ['39d42m36s', '123d25m32s'] 1221
107 19 ['39d48m0s', '123d39m36s'] ['39d48m0s', '123d32m34s'] ['39d42m36s', '123d39m36s'] ['39d42m36s', '123d32m34s'] 1205
108 19 ['39d48m0s', '123d46m38s'] ['39d48m0s', '123d39m36s'] ['39d42m36s', '123d46m38s'] ['39d42m36s', '123d39m36s'] 908
109 19 ['39d48m0s', '123d53m40s'] ['39d48m0s', '123d46m38s'] ['39d42m36s', '123d53m40s'] ['39d42m36s', '123d46m38s'] 613
110 19 ['39d48m0s', '124d0m42s'] ['39d48m0s', '123d53m40s'] ['39d42m36s', '124d0m42s'] ['39d42m36s', '123d53m40s'] 0
111 19 ['39d48m0s', '124d7m44s'] ['39d48m0s', '124d0m42s'] ['39d42m36s', '124d7m44s'] ['39d42m36s', '124d0m42s'] 0
112 19 ['39d48m0s', '124d14m46s'] ['39d48m0s', '124d7m44s'] ['39d42m36s', '124d14m46s'] ['39d42m36s', '124d7m44s'] 0
113 19 ['39d48m0s', '124d21m48s'] ['39d48m0s', '124d14m46s'] ['39d42m36s', '124d21m48s'] ['39d42m36s', '124d14m46s'] 0
114 19 ['39d48m0s', '124d28m50s'] ['39d48m0s', '124d21m48s'] ['39d42m36s', '124d28m50s'] ['39d42m36s', '124d21m48s'] 0
115 19 ['39d48m0s', '124d35m52s'] ['39d48m0s', '124d28m50s'] ['39d42m36s', '124d35m52s'] ['39d42m36s', '124d28m50s'] 0
116 19 ['39d48m0s', '124d42m54s'] ['39d48m0s', '124d35m52s'] ['39d42m36s', '124d42m54s'] ['39d42m36s', '124d35m52s'] 0
117 19 ['39d48m0s', '124d49m56s'] ['39d48m0s', '124d42m54s'] ['39d42m36s', '124d49m56s'] ['39d42m36s', '124d42m54s'] 0
118 19 ['39d48m0s', '124d56m58s'] ['39d48m0s', '124d49m56s'] ['39d42m36s', '124d56m58s'] ['39d42m36s', '124d49m56s'] 0
119 19 ['39d48m0s', '125d4m0s'] ['39d48m0s', '124d56m58s'] ['39d42m36s', '125d4m0s'] ['39d42m36s', '124d56m58s'] 0
120 19 ['39d48m0s', '125d11m2s'] ['39d48m0s', '125d4m0s'] ['39d42m36s', '125d11m2s'] ['39d42m36s', '125d4m0s'] 0
0 20 ['39d53m24s', '111d7m2s'] ['39d53m24s', '111d0m0s'] ['39d48m0s', '111d7m2s'] ['39d48m0s', '111d0m0s'] 2775
1 20 ['39d53m24s', '111d14m4s'] ['39d53m24s', '111d7m2s'] ['39d48m0s', '111d14m4s'] ['39d48m0s', '111d7m2s'] 2829
2 20 ['39d53m24s', '111d21m6s'] ['39d53m24s', '111d14m4s'] ['39d48m0s', '111d21m6s'] ['39d48m0s', '111d14m4s'] 2863
3 20 ['39d53m24s', '111d28m8s'] ['39d53m24s', '111d21m6s'] ['39d48m0s', '111d28m8s'] ['39d48m0s', '111d21m6s'] 2841
4 20 ['39d53m24s', '111d35m10s'] ['39d53m24s', '111d28m8s'] ['39d48m0s', '111d35m10s'] ['39d48m0s', '111d28m8s'] 2468
5 20 ['39d53m24s', '111d42m12s'] ['39d53m24s', '111d35m10s'] ['39d48m0s', '111d42m12s'] ['39d48m0s', '111d35m10s'] 2861
6 20 ['39d53m24s', '111d49m14s'] ['39d53m24s', '111d42m12s'] ['39d48m0s', '111d49m14s'] ['39d48m0s', '111d42m12s'] 3622
7 20 ['39d53m24s', '111d56m16s'] ['39d53m24s', '111d49m14s'] ['39d48m0s', '111d56m16s'] ['39d48m0s', '111d49m14s'] 1957
8 20 ['39d53m24s', '112d3m18s'] ['39d53m24s', '111d56m16s'] ['39d48m0s', '112d3m18s'] ['39d48m0s', '111d56m16s'] 2184
9 20 ['39d53m24s', '112d10m20s'] ['39d53m24s', '112d3m18s'] ['39d48m0s', '112d10m20s'] ['39d48m0s', '112d3m18s'] 2506
10 20 ['39d53m24s', '112d17m22s'] ['39d53m24s', '112d10m20s'] ['39d48m0s', '112d17m22s'] ['39d48m0s', '112d10m20s'] 1974
11 20 ['39d53m24s', '112d24m24s'] ['39d53m24s', '112d17m22s'] ['39d48m0s', '112d24m24s'] ['39d48m0s', '112d17m22s'] 2448
12 20 ['39d53m24s', '112d31m26s'] ['39d53m24s', '112d24m24s'] ['39d48m0s', '112d31m26s'] ['39d48m0s', '112d24m24s'] 2256
13 20 ['39d53m24s', '112d38m28s'] ['39d53m24s', '112d31m26s'] ['39d48m0s', '112d38m28s'] ['39d48m0s', '112d31m26s'] 1802
14 20 ['39d53m24s', '112d45m30s'] ['39d53m24s', '112d38m28s'] ['39d48m0s', '112d45m30s'] ['39d48m0s', '112d38m28s'] 1909
15 20 ['39d53m24s', '112d52m32s'] ['39d53m24s', '112d45m30s'] ['39d48m0s', '112d52m32s'] ['39d48m0s', '112d45m30s'] 2188
16 20 ['39d53m24s', '112d59m34s'] ['39d53m24s', '112d52m32s'] ['39d48m0s', '112d59m34s'] ['39d48m0s', '112d52m32s'] 1882
17 20 ['39d53m24s', '113d6m36s'] ['39d53m24s', '112d59m34s'] ['39d48m0s', '113d6m36s'] ['39d48m0s', '112d59m34s'] 1929
18 20 ['39d53m24s', '113d13m38s'] ['39d53m24s', '113d6m36s'] ['39d48m0s', '113d13m38s'] ['39d48m0s', '113d6m36s'] 2103
19 20 ['39d53m24s', '113d20m40s'] ['39d53m24s', '113d13m38s'] ['39d48m0s', '113d20m40s'] ['39d48m0s', '113d13m38s'] 1740
20 20 ['39d53m24s', '113d27m42s'] ['39d53m24s', '113d20m40s'] ['39d48m0s', '113d27m42s'] ['39d48m0s', '113d20m40s'] 2101
21 20 ['39d53m24s', '113d34m44s'] ['39d53m24s', '113d27m42s'] ['39d48m0s', '113d34m44s'] ['39d48m0s', '113d27m42s'] 1843
22 20 ['39d53m24s', '113d41m46s'] ['39d53m24s', '113d34m44s'] ['39d48m0s', '113d41m46s'] ['39d48m0s', '113d34m44s'] 1428
23 20 ['39d53m24s', '113d48m48s'] ['39d53m24s', '113d41m46s'] ['39d48m0s', '113d48m48s'] ['39d48m0s', '113d41m46s'] 1948
24 20 ['39d53m24s', '113d55m50s'] ['39d53m24s', '113d48m48s'] ['39d48m0s', '113d55m50s'] ['39d48m0s', '113d48m48s'] 3674
25 20 ['39d53m24s', '114d2m52s'] ['39d53m24s', '113d55m50s'] ['39d48m0s', '114d2m52s'] ['39d48m0s', '113d55m50s'] 3521
26 20 ['39d53m24s', '114d9m54s'] ['39d53m24s', '114d2m52s'] ['39d48m0s', '114d9m54s'] ['39d48m0s', '114d2m52s'] 2654
27 20 ['39d53m24s', '114d16m56s'] ['39d53m24s', '114d9m54s'] ['39d48m0s', '114d16m56s'] ['39d48m0s', '114d9m54s'] 2320
28 20 ['39d53m24s', '114d23m58s'] ['39d53m24s', '114d16m56s'] ['39d48m0s', '114d23m58s'] ['39d48m0s', '114d16m56s'] 2627
29 20 ['39d53m24s', '114d31m0s'] ['39d53m24s', '114d23m58s'] ['39d48m0s', '114d31m0s'] ['39d48m0s', '114d23m58s'] 2772
30 20 ['39d53m24s', '114d38m2s'] ['39d53m24s', '114d31m0s'] ['39d48m0s', '114d38m2s'] ['39d48m0s', '114d31m0s'] 2480
31 20 ['39d53m24s', '114d45m4s'] ['39d53m24s', '114d38m2s'] ['39d48m0s', '114d45m4s'] ['39d48m0s', '114d38m2s'] 2939
32 20 ['39d53m24s', '114d52m6s'] ['39d53m24s', '114d45m4s'] ['39d48m0s', '114d52m6s'] ['39d48m0s', '114d45m4s'] 1900
33 20 ['39d53m24s', '114d59m8s'] ['39d53m24s', '114d52m6s'] ['39d48m0s', '114d59m8s'] ['39d48m0s', '114d52m6s'] 2632
34 20 ['39d53m24s', '115d6m10s'] ['39d53m24s', '114d59m8s'] ['39d48m0s', '115d6m10s'] ['39d48m0s', '114d59m8s'] 2813
35 20 ['39d53m24s', '115d13m12s'] ['39d53m24s', '115d6m10s'] ['39d48m0s', '115d13m12s'] ['39d48m0s', '115d6m10s'] 2106
36 20 ['39d53m24s', '115d20m14s'] ['39d53m24s', '115d13m12s'] ['39d48m0s', '115d20m14s'] ['39d48m0s', '115d13m12s'] 2751
37 20 ['39d53m24s', '115d27m16s'] ['39d53m24s', '115d20m14s'] ['39d48m0s', '115d27m16s'] ['39d48m0s', '115d20m14s'] 2073
38 20 ['39d53m24s', '115d34m18s'] ['39d53m24s', '115d27m16s'] ['39d48m0s', '115d34m18s'] ['39d48m0s', '115d27m16s'] 2555
39 20 ['39d53m24s', '115d41m20s'] ['39d53m24s', '115d34m18s'] ['39d48m0s', '115d41m20s'] ['39d48m0s', '115d34m18s'] 2282
40 20 ['39d53m24s', '115d48m22s'] ['39d53m24s', '115d41m20s'] ['39d48m0s', '115d48m22s'] ['39d48m0s', '115d41m20s'] 2959
41 20 ['39d53m24s', '115d55m24s'] ['39d53m24s', '115d48m22s'] ['39d48m0s', '115d55m24s'] ['39d48m0s', '115d48m22s'] 2942
42 20 ['39d53m24s', '116d2m26s'] ['39d53m24s', '115d55m24s'] ['39d48m0s', '116d2m26s'] ['39d48m0s', '115d55m24s'] 1789
43 20 ['39d53m24s', '116d9m28s'] ['39d53m24s', '116d2m26s'] ['39d48m0s', '116d9m28s'] ['39d48m0s', '116d2m26s'] 2338
44 20 ['39d53m24s', '116d16m30s'] ['39d53m24s', '116d9m28s'] ['39d48m0s', '116d16m30s'] ['39d48m0s', '116d9m28s'] 2680
45 20 ['39d53m24s', '116d23m32s'] ['39d53m24s', '116d16m30s'] ['39d48m0s', '116d23m32s'] ['39d48m0s', '116d16m30s'] 3077
46 20 ['39d53m24s', '116d30m34s'] ['39d53m24s', '116d23m32s'] ['39d48m0s', '116d30m34s'] ['39d48m0s', '116d23m32s'] 2408
47 20 ['39d53m24s', '116d37m36s'] ['39d53m24s', '116d30m34s'] ['39d48m0s', '116d37m36s'] ['39d48m0s', '116d30m34s'] 2700
48 20 ['39d53m24s', '116d44m38s'] ['39d53m24s', '116d37m36s'] ['39d48m0s', '116d44m38s'] ['39d48m0s', '116d37m36s'] 1796
49 20 ['39d53m24s', '116d51m40s'] ['39d53m24s', '116d44m38s'] ['39d48m0s', '116d51m40s'] ['39d48m0s', '116d44m38s'] 2479
50 20 ['39d53m24s', '116d58m42s'] ['39d53m24s', '116d51m40s'] ['39d48m0s', '116d58m42s'] ['39d48m0s', '116d51m40s'] 2634
51 20 ['39d53m24s', '117d5m44s'] ['39d53m24s', '116d58m42s'] ['39d48m0s', '117d5m44s'] ['39d48m0s', '116d58m42s'] 2371
52 20 ['39d53m24s', '117d12m46s'] ['39d53m24s', '117d5m44s'] ['39d48m0s', '117d12m46s'] ['39d48m0s', '117d5m44s'] 2474
53 20 ['39d53m24s', '117d19m48s'] ['39d53m24s', '117d12m46s'] ['39d48m0s', '117d19m48s'] ['39d48m0s', '117d12m46s'] 2292
54 20 ['39d53m24s', '117d26m50s'] ['39d53m24s', '117d19m48s'] ['39d48m0s', '117d26m50s'] ['39d48m0s', '117d19m48s'] 1754
55 20 ['39d53m24s', '117d33m52s'] ['39d53m24s', '117d26m50s'] ['39d48m0s', '117d33m52s'] ['39d48m0s', '117d26m50s'] 2092
56 20 ['39d53m24s', '117d40m54s'] ['39d53m24s', '117d33m52s'] ['39d48m0s', '117d40m54s'] ['39d48m0s', '117d33m52s'] 2118
57 20 ['39d53m24s', '117d47m56s'] ['39d53m24s', '117d40m54s'] ['39d48m0s', '117d47m56s'] ['39d48m0s', '117d40m54s'] 1850
58 20 ['39d53m24s', '117d54m58s'] ['39d53m24s', '117d47m56s'] ['39d48m0s', '117d54m58s'] ['39d48m0s', '117d47m56s'] 1287
59 20 ['39d53m24s', '118d2m0s'] ['39d53m24s', '117d54m58s'] ['39d48m0s', '118d2m0s'] ['39d48m0s', '117d54m58s'] 1635
60 20 ['39d53m24s', '118d9m2s'] ['39d53m24s', '118d2m0s'] ['39d48m0s', '118d9m2s'] ['39d48m0s', '118d2m0s'] 2356
61 20 ['39d53m24s', '118d16m4s'] ['39d53m24s', '118d9m2s'] ['39d48m0s', '118d16m4s'] ['39d48m0s', '118d9m2s'] 2288
62 20 ['39d53m24s', '118d23m6s'] ['39d53m24s', '118d16m4s'] ['39d48m0s', '118d23m6s'] ['39d48m0s', '118d16m4s'] 1214
63 20 ['39d53m24s', '118d30m8s'] ['39d53m24s', '118d23m6s'] ['39d48m0s', '118d30m8s'] ['39d48m0s', '118d23m6s'] 1206
64 20 ['39d53m24s', '118d37m10s'] ['39d53m24s', '118d30m8s'] ['39d48m0s', '118d37m10s'] ['39d48m0s', '118d30m8s'] 1216
65 20 ['39d53m24s', '118d44m12s'] ['39d53m24s', '118d37m10s'] ['39d48m0s', '118d44m12s'] ['39d48m0s', '118d37m10s'] 1674
66 20 ['39d53m24s', '118d51m14s'] ['39d53m24s', '118d44m12s'] ['39d48m0s', '118d51m14s'] ['39d48m0s', '118d44m12s'] 1295
67 20 ['39d53m24s', '118d58m16s'] ['39d53m24s', '118d51m14s'] ['39d48m0s', '118d58m16s'] ['39d48m0s', '118d51m14s'] 1520
68 20 ['39d53m24s', '119d5m18s'] ['39d53m24s', '118d58m16s'] ['39d48m0s', '119d5m18s'] ['39d48m0s', '118d58m16s'] 1681
69 20 ['39d53m24s', '119d12m20s'] ['39d53m24s', '119d5m18s'] ['39d48m0s', '119d12m20s'] ['39d48m0s', '119d5m18s'] 2185
70 20 ['39d53m24s', '119d19m22s'] ['39d53m24s', '119d12m20s'] ['39d48m0s', '119d19m22s'] ['39d48m0s', '119d12m20s'] 1884
71 20 ['39d53m24s', '119d26m24s'] ['39d53m24s', '119d19m22s'] ['39d48m0s', '119d26m24s'] ['39d48m0s', '119d19m22s'] 1858
72 20 ['39d53m24s', '119d33m26s'] ['39d53m24s', '119d26m24s'] ['39d48m0s', '119d33m26s'] ['39d48m0s', '119d26m24s'] 2455
73 20 ['39d53m24s', '119d40m28s'] ['39d53m24s', '119d33m26s'] ['39d48m0s', '119d40m28s'] ['39d48m0s', '119d33m26s'] 2169
74 20 ['39d53m24s', '119d47m30s'] ['39d53m24s', '119d40m28s'] ['39d48m0s', '119d47m30s'] ['39d48m0s', '119d40m28s'] 2235
75 20 ['39d53m24s', '119d54m32s'] ['39d53m24s', '119d47m30s'] ['39d48m0s', '119d54m32s'] ['39d48m0s', '119d47m30s'] 2169
76 20 ['39d53m24s', '120d1m34s'] ['39d53m24s', '119d54m32s'] ['39d48m0s', '120d1m34s'] ['39d48m0s', '119d54m32s'] 2314
77 20 ['39d53m24s', '120d8m36s'] ['39d53m24s', '120d1m34s'] ['39d48m0s', '120d8m36s'] ['39d48m0s', '120d1m34s'] 2288
78 20 ['39d53m24s', '120d15m38s'] ['39d53m24s', '120d8m36s'] ['39d48m0s', '120d15m38s'] ['39d48m0s', '120d8m36s'] 2112
79 20 ['39d53m24s', '120d22m40s'] ['39d53m24s', '120d15m38s'] ['39d48m0s', '120d22m40s'] ['39d48m0s', '120d15m38s'] 2319
80 20 ['39d53m24s', '120d29m42s'] ['39d53m24s', '120d22m40s'] ['39d48m0s', '120d29m42s'] ['39d48m0s', '120d22m40s'] 2126
81 20 ['39d53m24s', '120d36m44s'] ['39d53m24s', '120d29m42s'] ['39d48m0s', '120d36m44s'] ['39d48m0s', '120d29m42s'] 2323
82 20 ['39d53m24s', '120d43m46s'] ['39d53m24s', '120d36m44s'] ['39d48m0s', '120d43m46s'] ['39d48m0s', '120d36m44s'] 2123
83 20 ['39d53m24s', '120d50m48s'] ['39d53m24s', '120d43m46s'] ['39d48m0s', '120d50m48s'] ['39d48m0s', '120d43m46s'] 2147
84 20 ['39d53m24s', '120d57m50s'] ['39d53m24s', '120d50m48s'] ['39d48m0s', '120d57m50s'] ['39d48m0s', '120d50m48s'] 2194
85 20 ['39d53m24s', '121d4m52s'] ['39d53m24s', '120d57m50s'] ['39d48m0s', '121d4m52s'] ['39d48m0s', '120d57m50s'] 1925
86 20 ['39d53m24s', '121d11m54s'] ['39d53m24s', '121d4m52s'] ['39d48m0s', '121d11m54s'] ['39d48m0s', '121d4m52s'] 1958
87 20 ['39d53m24s', '121d18m56s'] ['39d53m24s', '121d11m54s'] ['39d48m0s', '121d18m56s'] ['39d48m0s', '121d11m54s'] 1933
88 20 ['39d53m24s', '121d25m58s'] ['39d53m24s', '121d18m56s'] ['39d48m0s', '121d25m58s'] ['39d48m0s', '121d18m56s'] 1631
89 20 ['39d53m24s', '121d33m0s'] ['39d53m24s', '121d25m58s'] ['39d48m0s', '121d33m0s'] ['39d48m0s', '121d25m58s'] 1387
90 20 ['39d53m24s', '121d40m2s'] ['39d53m24s', '121d33m0s'] ['39d48m0s', '121d40m2s'] ['39d48m0s', '121d33m0s'] 1044
91 20 ['39d53m24s', '121d47m4s'] ['39d53m24s', '121d40m2s'] ['39d48m0s', '121d47m4s'] ['39d48m0s', '121d40m2s'] 806
92 20 ['39d53m24s', '121d54m6s'] ['39d53m24s', '121d47m4s'] ['39d48m0s', '121d54m6s'] ['39d48m0s', '121d47m4s'] 499
93 20 ['39d53m24s', '122d1m8s'] ['39d53m24s', '121d54m6s'] ['39d48m0s', '122d1m8s'] ['39d48m0s', '121d54m6s'] 114
94 20 ['39d53m24s', '122d8m10s'] ['39d53m24s', '122d1m8s'] ['39d48m0s', '122d8m10s'] ['39d48m0s', '122d1m8s'] 86
95 20 ['39d53m24s', '122d15m12s'] ['39d53m24s', '122d8m10s'] ['39d48m0s', '122d15m12s'] ['39d48m0s', '122d8m10s'] 118
96 20 ['39d53m24s', '122d22m14s'] ['39d53m24s', '122d15m12s'] ['39d48m0s', '122d22m14s'] ['39d48m0s', '122d15m12s'] 237
97 20 ['39d53m24s', '122d29m16s'] ['39d53m24s', '122d22m14s'] ['39d48m0s', '122d29m16s'] ['39d48m0s', '122d22m14s'] 289
98 20 ['39d53m24s', '122d36m18s'] ['39d53m24s', '122d29m16s'] ['39d48m0s', '122d36m18s'] ['39d48m0s', '122d29m16s'] 514
99 20 ['39d53m24s', '122d43m20s'] ['39d53m24s', '122d36m18s'] ['39d48m0s', '122d43m20s'] ['39d48m0s', '122d36m18s'] 1616
100 20 ['39d53m24s', '122d50m22s'] ['39d53m24s', '122d43m20s'] ['39d48m0s', '122d50m22s'] ['39d48m0s', '122d43m20s'] 1869
101 20 ['39d53m24s', '122d57m24s'] ['39d53m24s', '122d50m22s'] ['39d48m0s', '122d57m24s'] ['39d48m0s', '122d50m22s'] 2044
102 20 ['39d53m24s', '123d4m26s'] ['39d53m24s', '122d57m24s'] ['39d48m0s', '123d4m26s'] ['39d48m0s', '122d57m24s'] 2110
103 20 ['39d53m24s', '123d11m28s'] ['39d53m24s', '123d4m26s'] ['39d48m0s', '123d11m28s'] ['39d48m0s', '123d4m26s'] 1519
104 20 ['39d53m24s', '123d18m30s'] ['39d53m24s', '123d11m28s'] ['39d48m0s', '123d18m30s'] ['39d48m0s', '123d11m28s'] 1316
105 20 ['39d53m24s', '123d25m32s'] ['39d53m24s', '123d18m30s'] ['39d48m0s', '123d25m32s'] ['39d48m0s', '123d18m30s'] 1403
